"Years","Run_1","Run_2","Run_3","Run_4","Run_5","Run_6","Run_7","Run_8","Run_9","Run_10","Run_11","Run_12","Run_13","Run_14","Run_15","Run_16","Run_17","Run_18","Run_19","Run_20","Run_21","Run_22","Run_23","Run_24","Run_25","Run_26","Run_27","Run_28","Run_29","Run_30","Run_31","Run_32","Run_33","Run_34","Run_35","Run_36","Run_37","Run_38","Run_39","Run_40","Run_41","Run_42","Run_43","Run_44","Run_45","Run_46","Run_47","Run_48","Run_49","Run_50","Run_51","Run_52","Run_53","Run_54","Run_55","Run_56","Run_57","Run_58","Run_59","Run_60","Run_61","Run_62","Run_63","Run_64","Run_65","Run_66","Run_67","Run_68","Run_69","Run_70","Run_71","Run_72","Run_73","Run_74","Run_75","Run_76","Run_77","Run_78","Run_79","Run_80","Run_81","Run_82","Run_83","Run_84","Run_85","Run_86","Run_87","Run_88","Run_89","Run_90","Run_91","Run_92","Run_93","Run_94","Run_95","Run_96","Run_97","Run_98","Run_99","Run_100","Run_101","Run_102","Run_103","Run_104","Run_105","Run_106","Run_107","Run_108","Run_109","Run_110","Run_111","Run_112","Run_113","Run_114","Run_115","Run_116","Run_117","Run_118","Run_119","Run_120","Run_121","Run_122","Run_123","Run_124","Run_125","Run_126","Run_127","Run_128"
2351,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,0.698534055745,6.12910903714,5.99185096656,6.79609432413,6.65681256447,0.574016813249,0.64769313727,1.5107817014,1.50124886249,6.12980365274,5.99253124658,6.79688676786,6.65758736745,0.890480248387,0.956112245662,2.20728075188,2.15205227816,6.13848689295,6.00112163794,6.80564839968,6.66632861954,1.09461428178,1.14846680629,2.52785473501,2.44992760526,6.13906679536,6.00169118147,6.8063612218,6.66700276121,1.80791833889,1.79580019945,3.55393985208,3.39943723123,6.12910903714,5.99185096656,6.79609432413,6.65681256447,0.276861214069,0.339795885877,0.743068373859,0.759307310116,6.12980365274,5.99253124658,6.79688676786,6.65758736745,0.37609991989,0.445086495844,1.03913991536,1.04810882597,6.13848689295,6.00112163794,6.80564839968,6.66632861954,0.442851080878,0.514487286626,1.17960677563,1.18653067377,6.13906679536,6.00169118147,6.8063612218,6.66700276121,0.660976249726,0.733108258867,1.72839436124,1.70620100144
2352,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,0.698880696088,6.13130525514,5.99397219248,6.79886038483,6.65950220785,0.572912993335,0.646722315767,1.51019448886,1.50075591385,6.13199649245,5.99464917613,6.79964937517,6.66027361181,0.888808301366,0.95459964053,2.20657390218,2.15139229347,6.14064030288,6.00320065222,6.80837271664,6.66897680765,1.09242332877,1.14649501936,2.5270301071,2.44915424633,6.14121731079,6.00376736546,6.80908262309,6.66964805911,1.80470199723,1.79296183104,3.55363032034,3.39907405745,6.13130525514,5.99397219248,6.79886038483,6.65950220785,0.276197775271,0.339221827777,0.741632335304,0.758141305715,6.13199649245,5.99464917613,6.79964937517,6.66027361181,0.37526113022,0.444360915131,1.03802616336,1.04726112112,6.14064030288,6.00320065222,6.80837271664,6.66897680765,0.441863569292,0.513601435881,1.17863822764,1.18572569927,6.14121731079,6.00376736546,6.80908262309,6.66964805911,0.659516566974,0.731781157529,1.72748131911,1.70536673696
2353,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,0.69919753008,6.13348717448,5.99607943685,6.80160975065,6.66217547746,0.571764958097,0.645710175579,1.50955150476,1.50021253799,6.13417504815,5.99675313843,6.80239530245,6.662943497,0.887096634224,0.953053078851,2.20584546893,2.15071239886,6.1427796162,6.00526588443,6.81108053249,6.67160881459,1.09021022296,1.14450455635,2.52619658093,2.44837210823,6.14335374184,6.00582977938,6.81178753552,6.67227718799,1.80149623232,1.7901320973,3.55332720296,3.39871647657,6.13348717448,5.99607943685,6.80160975065,6.66217547746,0.275508973232,0.338619970649,0.740253543108,0.75700281006,6.13417504815,5.99675313843,6.80239530245,6.662943497,0.374388260619,0.443600273035,1.03690441445,1.04638799276,6.1427796162,6.00526588443,6.81108053249,6.67160881459,0.440842565552,0.512682989668,1.17765792794,1.1849016039,6.14335374184,6.00582977938,6.81178753552,6.67227718799,0.658022418533,0.730422947625,1.72654593278,1.7045114772
2354,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,0.699493233994,6.13565622072,5.99817412387,6.80434385697,6.66483380726,0.570577141696,0.644660747957,1.50886354106,1.49962759952,6.13634074534,5.99884455762,6.80512598499,6.66559845693,0.88534888295,0.95147575146,2.20509773215,2.15001476924,6.14490625689,6.00731875726,6.81377328114,6.67422607288,1.08797756661,1.14249777974,2.52535581816,2.4475828407,6.14547751245,6.00787984582,6.81447739297,6.67489158032,1.79830198063,1.78731200504,3.55303136488,3.3983653974,6.13565622072,5.99817412387,6.80434385697,6.66483380726,0.274798414303,0.337993973922,0.738931754225,0.75589500415,6.13634074534,5.99884455762,6.80512598499,6.66559845693,0.373485446566,0.442808572757,1.03578292075,1.04549865725,6.14490625689,6.00731875726,6.81377328114,6.67422607288,0.439791950372,0.511735618291,1.17667081836,1.18406341583,6.14547751245,6.00787984582,6.81447739297,6.67489158032,0.656497473005,0.729036954001,1.72559093234,1.70363779169
2355,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,0.699774583707,6.13781351614,6.00025737451,6.80706383743,6.6674783296,0.569353468692,0.643577592919,1.5081390664,1.49900811321,6.13849470621,6.00092455457,6.80784255639,6.66823962386,0.883568263558,0.949870458318,2.20433262158,2.14930123765,6.1470213457,6.00936039011,6.81645209486,6.67682971347,1.08572759968,1.14047670362,2.52450916743,2.44678778101,6.14758974333,6.00991868416,6.81715332764,6.67749236699,1.79511990256,1.78450228175,3.55274339537,3.39802145123,6.13781351614,6.00025737451,6.80706383743,6.6674783296,0.274069194145,0.337346992542,0.737665435427,0.754819440128,6.13849470621,6.00092455457,6.80784255639,6.66823962386,0.372556294421,0.441989312343,1.03466749724,1.04459996113,6.1470213457,6.00936039011,6.81645209486,6.67682971347,0.438715112136,0.510762522952,1.175680484,1.18321495156,6.14758974333,6.00991868416,6.81715332764,6.67749236699,0.654944949503,0.727626079653,1.72461862444,1.70274785075
2356,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,0.700032578484,6.13995717751,6.00232730417,6.80976782248,6.67010717372,0.568094666301,0.642461108058,1.50738198339,1.49835690173,6.14063504744,6.00299124463,6.810543147,6.67086512697,0.881754877202,0.948236911419,2.20354902016,2.14857059738,6.14912299789,6.01138889692,6.81911510267,6.67941786421,1.08345950225,1.13844029493,2.52365496357,2.44598525315,6.14968854967,6.01194440828,6.81981346852,6.68007767581,1.79194768093,1.78170067377,3.55246090584,3.39768228962,6.13995717751,6.00232730417,6.80976782248,6.67010717372,0.273321211899,0.336678990476,0.73644944673,0.753773737593,6.14063504744,6.00299124463,6.810543147,6.67086512697,0.371601196524,0.441142797212,1.03355936624,1.04369418109,6.14912299789,6.01138889692,6.81911510267,6.67941786421,0.437612258256,0.509763745195,1.17468672796,1.18235633725,6.14968854967,6.01194440828,6.81981346852,6.68007767581,0.653364925468,0.726190111362,1.7236282094,1.70184073714
2357,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,0.700261251582,6.1420859457,6.00438265242,6.81245456704,6.67271909339,0.566801907464,0.641312168483,1.50659561273,1.4976764935,6.14276050986,6.00504336729,6.81322651168,6.67347371995,0.879909337996,0.946575361173,2.20274639146,2.14782222853,6.15120995286,6.01340301579,6.82176105815,6.68198927749,1.08117301994,1.13638809834,2.52279215256,2.44517419265,6.15177267084,6.01395575622,6.8224565691,6.68264625912,1.78878363655,1.77890556242,3.5521821499,3.39734620442,6.1420859457,6.00438265242,6.81245456704,6.67271909339,0.27255483593,0.335990404471,0.735278970448,0.752755530934,6.14276050986,6.00504336729,6.81322651168,6.67347371995,0.37062098832,0.440269794114,1.03245921361,1.04278304629,6.15120995286,6.01340301579,6.82176105815,6.68198927749,0.43648406834,0.508739817484,1.17368941969,1.18148781745,6.15177267084,6.01395575622,6.8224565691,6.68264625912,0.651757976945,0.724729357747,1.72261942531,1.70091608628
2358,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,0.700469074498,6.14420138869,6.00642498592,6.8151256502,6.67531566639,0.565479026166,0.640134339304,1.50578516939,1.49697152976,6.14487266136,6.00708248914,6.81589422943,6.67606698052,0.878034978768,0.944888801105,2.20192698356,2.14705830149,6.15328377715,6.01540431194,6.82439153904,6.68454552977,1.07887066658,1.13432243882,2.52192249258,2.44435634805,6.1538436733,6.01595429316,6.8250842071,6.68519969332,1.78562892488,1.77611816165,3.55190822172,3.3970143266,6.14420138869,6.00642498592,6.8151256502,6.67531566639,0.271773128818,0.33528436651,0.734151921272,0.751764901039,6.14487266136,6.00708248914,6.81589422943,6.67606698052,0.369619170468,0.439373750048,1.03136971223,1.04187023798,6.15328377715,6.01540431194,6.82439153904,6.68454552977,0.435333912518,0.507693978883,1.17269085871,1.18061209038,6.1538436733,6.01595429316,6.8250842071,6.68519969332,0.650127390063,0.723246858776,1.72159476225,1.69997629739
2359,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,0.700662663505,6.14630474007,6.00845553695,6.81778231565,6.67789813511,0.564129367448,0.638930723056,1.50495481167,1.49624576001,6.14697273548,6.00910984239,6.8185475439,6.67864615098,0.876134701086,0.943179816154,2.20109267522,2.14628062247,6.15534570293,6.01739401624,6.82700778771,6.68708786212,1.07655457129,1.13224526779,2.52104739711,2.44353312378,6.15590278918,6.01794124993,6.82769762483,6.68773921942,1.78248438339,1.77333936536,3.55163990006,3.3966874703,6.14630474007,6.00845553695,6.81778231565,6.67789813511,0.270978684526,0.334563540581,0.733065910391,0.750801364675,6.14697273548,6.00910984239,6.8185475439,6.67864615098,0.368598753198,0.438457634896,1.0302925937,1.04095844635,6.15534570293,6.01739401624,6.82700778771,6.68708786212,0.434164692989,0.506629015258,1.1716927245,1.17973123859,6.15590278918,6.01794124993,6.82769762483,6.68773921942,0.648476006119,0.721745229314,1.72055631009,1.69902337909
2360,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,0.700847183838,6.1483969719,6.01047527625,6.82042554676,6.68046748166,0.562755870815,0.637704040763,1.50410787608,1.49550223576,6.14906170418,6.01112639771,6.82118743835,6.68121221339,0.874211056957,0.941450662497,2.20024505424,2.14549071103,6.15739670085,6.01937309805,6.82961078623,6.68961725534,1.07422655757,1.1301582412,2.52016801087,2.44270565602,6.15795098909,6.01991759582,6.83029780431,6.6902658182,1.77935060986,1.77056982513,3.55137772429,3.39636620886,6.1483969719,6.01047527625,6.82042554676,6.68046748166,0.270173704174,0.333830198857,0.732018402773,0.749864058211,6.14906170418,6.01112639771,6.82118743835,6.68121221339,0.367562336812,0.43752402076,1.02922889688,1.04004961087,6.15739670085,6.01937309805,6.82961078623,6.68961725534,0.432978922178,0.505547336562,1.17069623262,1.17884687246,6.15795098909,6.01991759582,6.83029780431,6.6902658182,0.646806301052,0.720226737193,1.71950583899,1.69805902815
2361,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,0.701015098933,6.15047646865,6.012482587,6.82305374121,6.68302210261,0.561358754079,0.636454313642,1.50324467624,1.49474107806,6.15113795188,6.01313053822,6.82381231043,6.68376356424,0.872263928506,0.939700945611,2.19938309424,2.14468747627,6.15943515402,6.02133993919,6.83219893103,6.69213210475,1.07188582087,1.12806039614,2.51928288508,2.4418724877,6.15998665609,6.02188171261,6.83288314192,6.69277788489,1.77622563715,1.76780762475,3.55111966871,3.39604854895,6.15047646865,6.012482587,6.82305374121,6.68302210261,0.269357679162,0.333083904949,0.731004448102,0.748949494188,6.15113795188,6.01313053822,6.82381231043,6.68376356424,0.366509796282,0.436572765354,1.02817677499,1.0391427234,6.15943515402,6.02133993919,6.83219893103,6.69213210475,0.431776405225,0.50444865833,1.16969987195,1.17795785932,6.15998665609,6.02188171261,6.83288314192,6.69277788489,0.645118066245,0.718690982641,1.7184424797,1.69708230841
